age,policy_number,policy_start_date,policy_state,policy_csl,policy_deductable,policy_annual_premium,umbrella_limit,gender,insured_education_level,insured_occupation,,insured_relationship,,incident_date,incident_type,collision_type,incident_severity,incident_state,incident_city,number_of_vehicles_involved,property_damage,total_claim_amount,injury_claim,vehicle_claim,auto_make,auto_model,auto_year,fraud_reported
35,431583,15/05/2000,IL,500/1000,2000,1124.69,0,FEMALE,Masters,handlers-cleaners,,husband,,20/02/2015,Single Vehicle Collision,Side Collision,Major Damage,WV,Arlington,1,YES,54340,9880,39520,Toyota,Camry,2001,N
35,155912,21/03/2008,OH,100/300,1000,1520.78,0,FEMALE,High School,craft-repair,,wife,,21/01/2015,Parked Car,?,Trivial Damage,SC,Columbus,1,?,2860,520,2080,Chevrolet,Tahoe,1997,Y
28,110143,07/05/1990,OH,100/300,2000,1609.11,0,MALE,High School,craft-repair,,own-child,,18/01/2015,Vehicle Theft,?,Minor Damage,WV,Hillsdale,1,YES,5490,0,4270,Saab,95,1999,N
45,808544,05/02/1991,IL,500/1000,1000,1358.91,0,MALE,Masters,craft-repair,,unmarried,,09/01/2015,Vehicle Theft,?,Trivial Damage,WV,Northbend,1,NO,7370,670,5360,Suburu,Impreza,1997,N
34,409074,19/03/1992,OH,500/1000,500,1295.87,0,FEMALE,PhD,priv-house-serv,,husband,,13/01/2015,Multi-vehicle Collision,Side Collision,Major Damage,NC,Columbus,3,?,50800,5080,40640,Audi,A3,1997,Y
48,824728,24/04/2013,IL,250/500,500,1161.03,5000000,MALE,Associate,adm-clerical,,not-in-family,,13/02/2015,Multi-vehicle Collision,Side Collision,Minor Damage,VA,Northbrook,2,?,41520,5190,31140,Nissan,Ultima,2014,N
38,606037,10/04/2009,OH,500/1000,2000,1441.06,0,FEMALE,Masters,armed-forces,,husband,,08/01/2015,Single Vehicle Collision,Side Collision,Total Loss,NY,Riverwood,1,?,89650,8150,65200,Dodge,RAM,2005,N
55,636843,01/12/2008,OH,100/300,1000,1097.99,0,FEMALE,JD,other-service,,unmarried,,17/02/2015,Multi-vehicle Collision,Rear Collision,Total Loss,NY,Hillsdale,3,NO,39690,0,39690,Suburu,Legacy,1998,N
32,111874,05/07/2000,IL,500/1000,1000,1464.42,0,FEMALE,High School,exec-managerial,,husband,,15/01/2015,Single Vehicle Collision,Rear Collision,Major Damage,SC,Springfield,1,?,62260,5660,50940,Saab,92x,1995,N
38,439844,11/06/2014,IL,250/500,500,1543.68,0,FEMALE,Masters,prof-specialty,,not-in-family,,24/01/2015,Single Vehicle Collision,Side Collision,Major Damage,NC,Hillsdale,1,NO,51920,9440,37760,Audi,A3,2001,Y
40,463513,23/04/1995,IL,250/500,500,1390.89,5000000,MALE,College,armed-forces,,wife,,28/02/2015,Single Vehicle Collision,Front Collision,Minor Damage,NY,Riverwood,1,?,53460,9720,38880,Volkswagen,Jetta,2009,N
43,577858,16/09/1990,OH,100/300,2000,1148.58,0,FEMALE,MD,adm-clerical,,not-in-family,,16/02/2015,Multi-vehicle Collision,Rear Collision,Total Loss,SC,Arlington,3,YES,57100,5710,45680,Honda,CRV,2014,N
36,607351,11/12/1998,IN,250/500,500,1616.26,0,MALE,High School,exec-managerial,,unmarried,,09/02/2015,Multi-vehicle Collision,Front Collision,Total Loss,NY,Springfield,3,NO,77440,14080,56320,Dodge,Neon,2004,N
40,682754,09/10/1995,IL,500/1000,500,1398.94,0,MALE,College,craft-repair,,husband,,24/01/2015,Single Vehicle Collision,Side Collision,Minor Damage,NY,Riverwood,1,NO,68300,6830,47810,Suburu,Forrestor,2003,N
32,757352,21/12/1999,OH,500/1000,1000,1238.92,0,MALE,Associate,other-service,,other-relative,,11/02/2015,Parked Car,?,Trivial Damage,NY,Arlington,1,?,5060,460,3680,Honda,CRV,2012,N
32,307469,28/07/2002,IL,100/300,1000,968.46,0,MALE,MD,tech-support,,not-in-family,,27/01/2015,Multi-vehicle Collision,Side Collision,Total Loss,WV,Columbus,3,?,59400,6600,39600,Dodge,RAM,1995,Y
31,526296,03/08/1993,IL,100/300,500,1045.12,0,FEMALE,High School,transport-moving,,other-relative,,19/01/2015,Multi-vehicle Collision,Side Collision,Major Damage,NY,Springfield,3,NO,69930,0,54390,Ford,Escape,2013,Y
27,658816,16/12/2007,IN,100/300,1000,1537.33,0,FEMALE,College,handlers-cleaners,,husband,,20/02/2015,Multi-vehicle Collision,Front Collision,Minor Damage,NY,Springfield,3,YES,77700,7770,54390,Jeep,Wrangler,2008,N
54,913337,10/02/2008,OH,500/1000,500,912.3,0,MALE,College,prof-specialty,,wife,,10/01/2015,Multi-vehicle Collision,Front Collision,Major Damage,SC,Northbend,3,NO,68750,12500,43750,Audi,A5,2007,Y
29,488464,01/10/2006,OH,100/300,2000,1007.28,6000000,FEMALE,High School,adm-clerical,,husband,,21/02/2015,Multi-vehicle Collision,Side Collision,Minor Damage,NY,Riverwood,3,NO,91080,16560,57960,Jeep,Wrangler,1995,N
20,480094,09/03/2003,IN,500/1000,1000,1189.98,4000000,FEMALE,High School,craft-repair,,other-relative,,01/02/2015,Single Vehicle Collision,Side Collision,Minor Damage,WV,Columbus,1,NO,48360,4030,36270,Audi,A5,2000,N
34,263108,29/05/2003,OH,250/500,1000,1576.41,0,MALE,Associate,handlers-cleaners,,other-relative,,25/02/2015,Single Vehicle Collision,Side Collision,Major Damage,WV,Hillsdale,1,YES,95000,9500,76000,Ford,F150,2001,N
32,298412,06/05/2002,OH,100/300,500,1172.82,4000000,MALE,Associate,machine-op-inspct,,other-relative,,24/02/2015,Vehicle Theft,?,Trivial Damage,SC,Arlington,1,?,3900,780,2730,Ford,F150,2010,N
39,261905,28/02/2004,IL,500/1000,500,1312.22,9000000,MALE,High School,transport-moving,,other-relative,,21/02/2015,Multi-vehicle Collision,Front Collision,Minor Damage,NC,Riverwood,3,?,59400,11880,41580,Jeep,Grand Cherokee,2010,Y
43,674485,14/01/1999,OH,500/1000,1000,671.01,7000000,FEMALE,Associate,machine-op-inspct,,other-relative,,08/01/2015,Single Vehicle Collision,Rear Collision,Minor Damage,NC,Springfield,1,?,60210,6690,46830,Nissan,Maxima,2013,N
32,223404,23/01/2002,IL,250/500,500,895.14,0,MALE,JD,sales,,other-relative,,10/01/2015,Single Vehicle Collision,Front Collision,Minor Damage,SC,Columbus,1,?,43600,8720,30520,Suburu,Legacy,2010,N
57,991480,09/12/1992,IN,100/300,2000,1373.21,0,MALE,College,adm-clerical,,unmarried,,14/02/2015,Multi-vehicle Collision,Front Collision,Total Loss,SC,Northbrook,3,NO,62800,6280,43960,Jeep,Wrangler,2012,N
48,804219,24/06/1998,OH,250/500,1000,1625.65,0,MALE,College,farming-fishing,,husband,,26/02/2015,Single Vehicle Collision,Side Collision,Major Damage,VA,Springfield,1,YES,59500,11900,41650,Dodge,Neon,2006,N
37,483088,06/01/2011,OH,250/500,2000,1295.63,4000000,FEMALE,PhD,armed-forces,,not-in-family,,30/01/2015,Multi-vehicle Collision,Front Collision,Total Loss,WV,Northbend,3,YES,53460,5940,41580,Honda,CRV,2009,N
33,100804,24/02/2012,IL,100/300,1000,1459.96,6000000,FEMALE,High School,adm-clerical,,wife,,07/01/2015,Multi-vehicle Collision,Side Collision,Total Loss,NY,Northbend,3,NO,41690,7580,26530,Saab,95,1999,N
46,941807,25/06/2011,OH,100/300,500,1219.94,7000000,FEMALE,Masters,prof-specialty,,wife,,27/02/2015,Single Vehicle Collision,Side Collision,Minor Damage,NY,Arlington,1,?,63100,6310,44170,Accura,TL,2000,N
60,593466,21/11/2006,OH,500/1000,500,1064.49,5000000,MALE,Associate,priv-house-serv,,other-relative,,13/02/2015,Single Vehicle Collision,Front Collision,Total Loss,WV,Arlington,1,NO,62880,5240,47160,Mercedes,E400,2007,Y
51,437442,27/06/2008,IL,100/300,1000,959.83,0,FEMALE,Masters,sales,,not-in-family,,02/02/2015,Multi-vehicle Collision,Side Collision,Major Damage,NY,Northbend,3,?,75400,17400,46400,BMW,X6,2006,Y
40,942106,30/08/1993,OH,250/500,2000,1767.02,0,MALE,JD,machine-op-inspct,,husband,,27/02/2015,Single Vehicle Collision,Rear Collision,Total Loss,SC,Arlington,1,YES,46200,4200,33600,Audi,A5,1997,N
47,794951,21/04/2008,IN,500/1000,500,1285.01,0,MALE,Masters,machine-op-inspct,,not-in-family,,02/02/2015,Single Vehicle Collision,Rear Collision,Major Damage,VA,Hillsdale,1,NO,58500,5850,46800,Toyota,Camry,2010,N
57,182450,23/06/2000,OH,500/1000,2000,1422.95,0,MALE,JD,transport-moving,,husband,,17/01/2015,Multi-vehicle Collision,Rear Collision,Major Damage,SC,Columbus,3,NO,66240,11040,44160,Nissan,Maxima,2003,N
36,730973,11/01/2010,IN,100/300,2000,1223.39,0,FEMALE,MD,craft-repair,,wife,,12/01/2015,Multi-vehicle Collision,Rear Collision,Total Loss,PA,Hillsdale,3,?,65440,8180,49080,Jeep,Wrangler,2014,N
43,687755,28/03/1990,IL,500/1000,2000,1539.06,0,MALE,Masters,sales,,other-relative,,20/01/2015,Single Vehicle Collision,Front Collision,Minor Damage,SC,Hillsdale,1,NO,64200,10700,42800,Ford,F150,2002,N
25,757644,29/01/1998,IN,100/300,2000,988.06,0,FEMALE,Masters,other-service,,not-in-family,,05/02/2015,Multi-vehicle Collision,Rear Collision,Minor Damage,WV,Northbend,3,YES,32320,4040,24240,Dodge,RAM,2000,N
28,998865,05/12/2014,IL,500/1000,1000,1740.57,0,FEMALE,College,farming-fishing,,wife,,20/01/2015,Single Vehicle Collision,Rear Collision,Major Damage,SC,Northbend,1,?,33480,3720,26040,Dodge,Neon,2011,N
38,944953,07/12/1995,OH,250/500,1000,1540.91,7000000,MALE,College,adm-clerical,,wife,,24/02/2015,Vehicle Theft,?,Trivial Damage,VA,Northbend,1,NO,4320,480,2880,Toyota,Corolla,1995,N
29,386429,27/05/2002,IL,250/500,500,1381.88,5000000,MALE,High School,tech-support,,other-relative,,21/02/2015,Vehicle Theft,?,Trivial Damage,SC,Hillsdale,1,NO,4200,840,2940,Jeep,Wrangler,2008,N
29,108270,09/08/2002,OH,100/300,500,1446.98,0,MALE,MD,adm-clerical,,own-child,,11/02/2015,Multi-vehicle Collision,Front Collision,Minor Damage,NY,Arlington,3,YES,57970,10540,42160,Saab,93,2006,N
31,205134,02/12/2012,IN,500/1000,500,1220.86,0,MALE,JD,other-service,,husband,,24/01/2015,Parked Car,?,Trivial Damage,NY,Arlington,1,YES,4320,0,3360,Saab,93,2003,N
45,749325,22/03/2000,IL,500/1000,500,948.1,0,FEMALE,High School,machine-op-inspct,,wife,,06/01/2015,Multi-vehicle Collision,Front Collision,Minor Damage,SC,Columbus,3,?,69300,13860,48510,Ford,Escape,2010,N
30,774303,13/04/2002,OH,100/300,500,1471.24,0,FEMALE,Masters,farming-fishing,,own-child,,15/01/2015,Multi-vehicle Collision,Side Collision,Minor Damage,NC,Riverwood,3,NO,32480,4060,24360,Dodge,Neon,1997,N
38,698470,17/06/2008,IN,100/300,2000,1157.97,0,MALE,MD,machine-op-inspct,,not-in-family,,22/02/2015,Single Vehicle Collision,Front Collision,Total Loss,NY,Hillsdale,1,?,60480,6720,47040,Accura,TL,2001,N
38,719989,07/04/1994,IL,250/500,2000,566.11,5000000,MALE,Associate,armed-forces,,unmarried,,21/01/2015,Parked Car,?,Trivial Damage,NC,Springfield,1,YES,2640,440,1760,Honda,CRV,2015,N
27,309323,29/02/1992,OH,500/1000,500,1060.88,0,MALE,JD,other-service,,other-relative,,03/02/2015,Parked Car,?,Trivial Damage,SC,Northbend,1,NO,6050,550,4400,Volkswagen,Passat,2009,N
43,444035,11/05/1996,OH,250/500,1000,1524.45,4000000,MALE,High School,handlers-cleaners,,wife,,16/02/2015,Multi-vehicle Collision,Rear Collision,Total Loss,NC,Hillsdale,4,NO,42700,4270,34160,Saab,92x,1995,Y
47,431478,03/04/2013,IN,250/500,1000,1556.17,0,MALE,College,prof-specialty,,wife,,07/02/2015,Single Vehicle Collision,Front Collision,Major Damage,SC,Hillsdale,1,YES,40260,3660,29280,Accura,MDX,1996,Y
50,797634,12/11/2009,OH,500/1000,500,1216.24,0,MALE,Masters,priv-house-serv,,wife,,14/01/2015,Single Vehicle Collision,Rear Collision,Major Damage,NY,Columbus,1,NO,50000,5000,35000,Chevrolet,Silverado,2008,N
35,284836,05/11/2008,IN,250/500,500,1484.72,5000000,FEMALE,High School,tech-support,,husband,,02/02/2015,Parked Car,?,Trivial Damage,NY,Riverwood,1,NO,3840,640,2880,Saab,92x,1998,N
41,238196,15/02/1993,IL,250/500,500,1203.81,0,MALE,JD,transport-moving,,not-in-family,,06/02/2015,Multi-vehicle Collision,Rear Collision,Minor Damage,WV,Springfield,3,?,95900,13700,61650,Saab,95,1999,N
47,885789,21/07/2008,IN,250/500,1000,1393.34,0,MALE,High School,exec-managerial,,other-relative,,15/01/2015,Multi-vehicle Collision,Side Collision,Minor Damage,WV,Northbend,3,YES,56160,6240,37440,Audi,A5,2002,N
42,287436,11/09/2010,OH,100/300,1000,1484.48,0,MALE,PhD,armed-forces,,not-in-family,,24/02/2015,Single Vehicle Collision,Side Collision,Major Damage,SC,Riverwood,1,NO,63030,5730,45840,Saab,92x,1996,N
41,496067,22/12/1995,IL,250/500,500,1581.27,5000000,FEMALE,PhD,handlers-cleaners,,own-child,,07/01/2015,Single Vehicle Collision,Front Collision,Minor Damage,NY,Riverwood,1,YES,63470,5770,46160,BMW,X6,1999,N
38,206004,26/09/1991,IL,250/500,1000,1281.25,0,FEMALE,High School,tech-support,,other-relative,,04/02/2015,Single Vehicle Collision,Front Collision,Major Damage,WV,Columbus,1,?,44440,8080,32320,BMW,X6,2007,Y
35,153027,11/03/2010,IN,250/500,500,1667.83,0,MALE,JD,prof-specialty,,husband,,04/02/2015,Parked Car,?,Minor Damage,WV,Northbrook,1,YES,6600,1200,4200,Jeep,Grand Cherokee,2005,N
36,469426,15/07/1990,OH,250/500,1000,1497.41,0,MALE,PhD,machine-op-inspct,,husband,,25/01/2015,Multi-vehicle Collision,Side Collision,Minor Damage,WV,Northbrook,3,NO,77200,9650,57900,Ford,Escape,1996,N
30,654974,10/05/2009,OH,100/300,500,803.36,0,FEMALE,High School,protective-serv,,husband,,25/02/2015,Multi-vehicle Collision,Rear Collision,Total Loss,WV,Springfield,3,?,57000,0,45600,Audi,A3,2013,N
45,943425,28/10/1999,OH,250/500,2000,1221.41,0,FEMALE,Masters,farming-fishing,,wife,,27/02/2015,Vehicle Theft,?,Trivial Damage,WV,Riverwood,1,NO,2700,300,2100,Honda,Accord,2006,N
36,641845,30/03/1995,OH,250/500,500,1865.83,5000000,MALE,College,transport-moving,,unmarried,,11/02/2015,Single Vehicle Collision,Rear Collision,Total Loss,WV,Hillsdale,1,?,47300,4300,34400,Volkswagen,Jetta,2006,N
37,794534,14/12/1991,OH,250/500,2000,1434.27,0,FEMALE,Associate,tech-support,,unmarried,,04/01/2015,Single Vehicle Collision,Rear Collision,Major Damage,VA,Arlington,1,?,55110,5010,40080,Nissan,Maxima,2002,N
31,357808,31/01/2011,IN,500/1000,500,1114.68,0,FEMALE,Associate,other-service,,husband,,26/01/2015,Vehicle Theft,?,Trivial Damage,SC,Springfield,1,YES,4320,480,3360,Mercedes,E400,2002,N
38,536052,21/04/2006,OH,250/500,2000,1218.56,0,FEMALE,Masters,transport-moving,,husband,,01/03/2015,Multi-vehicle Collision,Front Collision,Total Loss,VA,Arlington,3,YES,68760,11460,51570,Saab,95,1998,Y
31,873384,10/03/2004,IL,250/500,2000,1234.69,9000000,FEMALE,MD,tech-support,,husband,,06/02/2015,Multi-vehicle Collision,Front Collision,Major Damage,WV,Arlington,2,NO,74400,14880,52080,BMW,M5,2003,Y
33,790225,05/01/1991,OH,250/500,500,964.92,0,FEMALE,Associate,exec-managerial,,other-relative,,09/02/2015,Multi-vehicle Collision,Rear Collision,Major Damage,NY,Hillsdale,4,NO,35300,3530,28240,Mercedes,E400,1996,Y
57,587498,15/10/1996,IL,500/1000,500,1351.72,0,MALE,High School,tech-support,,wife,,05/02/2015,Parked Car,?,Minor Damage,NY,Springfield,1,YES,2640,480,1680,Volkswagen,Passat,2000,N
41,639027,21/06/1994,IL,250/500,1000,817.28,0,MALE,High School,sales,,unmarried,,03/01/2015,Multi-vehicle Collision,Rear Collision,Total Loss,SC,Columbus,3,?,60190,4630,46300,Mercedes,ML350,2014,Y
39,217899,13/06/1994,IL,500/1000,1000,1389.59,0,FEMALE,Masters,machine-op-inspct,,own-child,,24/02/2015,Multi-vehicle Collision,Rear Collision,Major Damage,NY,Northbend,3,YES,41580,3780,30240,Chevrolet,Malibu,2015,Y
45,589094,27/05/2003,IN,250/500,1000,1353.53,0,FEMALE,JD,tech-support,,unmarried,,14/01/2015,Single Vehicle Collision,Side Collision,Minor Damage,NY,Columbus,1,YES,58500,11700,46800,Accura,MDX,1995,Y
43,458829,06/07/1996,IN,500/1000,1000,1294.04,0,FEMALE,Masters,handlers-cleaners,,not-in-family,,08/01/2015,Single Vehicle Collision,Rear Collision,Minor Damage,SC,Riverwood,1,YES,79320,13220,59490,Nissan,Ultima,1997,N
33,626208,08/05/2005,OH,100/300,1000,840.81,0,FEMALE,High School,farming-fishing,,husband,,14/02/2015,Single Vehicle Collision,Rear Collision,Minor Damage,NY,Arlington,1,YES,82610,7510,67590,Ford,Escape,2002,Y
41,315041,02/11/2010,OH,100/300,2000,998.19,0,FEMALE,MD,priv-house-serv,,husband,,23/01/2015,Multi-vehicle Collision,Rear Collision,Total Loss,SC,Hillsdale,3,NO,78600,13100,45850,Dodge,RAM,2004,Y
46,283267,29/07/2012,OH,100/300,2000,1090.32,0,MALE,College,handlers-cleaners,,husband,,05/01/2015,Single Vehicle Collision,Front Collision,Minor Damage,SC,Columbus,1,NO,51390,5710,39970,Volkswagen,Jetta,2007,Y
44,442494,06/06/2002,IN,500/1000,500,1780.67,0,MALE,Associate,other-service,,other-relative,,19/02/2015,Single Vehicle Collision,Side Collision,Major Damage,NC,Springfield,1,NO,70200,7020,56160,Ford,F150,2012,Y
30,159243,19/09/1991,IL,250/500,2000,1681.01,0,MALE,JD,protective-serv,,own-child,,07/02/2015,Parked Car,?,Minor Damage,SC,Riverwood,1,NO,4900,490,2940,Jeep,Wrangler,2015,N
62,669800,24/06/2009,OH,250/500,1000,1395.77,0,FEMALE,MD,protective-serv,,own-child,,07/02/2015,Multi-vehicle Collision,Side Collision,Major Damage,PA,Hillsdale,3,?,66480,5540,49860,Saab,92x,2012,Y
23,520179,29/05/1992,OH,500/1000,2000,1471.44,5000000,MALE,High School,transport-moving,,own-child,,20/01/2015,Single Vehicle Collision,Rear Collision,Major Damage,NC,Riverwood,1,NO,50380,4580,36640,Chevrolet,Tahoe,2007,Y
61,607974,12/08/2004,IL,500/1000,500,1265.72,0,FEMALE,Masters,handlers-cleaners,,wife,,18/02/2015,Single Vehicle Collision,Front Collision,Major Damage,SC,Columbus,1,YES,64350,9900,44550,Mercedes,E400,1998,N
29,465065,24/12/2006,IN,250/500,1000,1274.7,5000000,MALE,College,prof-specialty,,other-relative,,11/01/2015,Multi-vehicle Collision,Rear Collision,Major Damage,NC,Springfield,3,YES,55400,5540,38780,Chevrolet,Silverado,2004,Y
28,369941,24/07/2007,OH,100/300,500,1330.39,0,MALE,MD,prof-specialty,,wife,,22/01/2015,Single Vehicle Collision,Front Collision,Total Loss,NY,Columbus,1,NO,49900,4990,34930,Dodge,Neon,1998,N
28,447226,17/08/1994,OH,500/1000,500,1122.95,4000000,MALE,Masters,priv-house-serv,,other-relative,,23/02/2015,Multi-vehicle Collision,Side Collision,Minor Damage,WV,Northbrook,3,NO,74880,12480,49920,Accura,TL,2000,N
44,831668,10/04/1996,OH,250/500,2000,1655.79,0,FEMALE,Masters,exec-managerial,,husband,,15/01/2015,Single Vehicle Collision,Front Collision,Minor Damage,NY,Northbend,1,YES,105820,16280,73260,Audi,A3,2002,N
43,922937,11/12/1992,IN,250/500,1000,935.77,0,MALE,Associate,prof-specialty,,own-child,,20/02/2015,Vehicle Theft,?,Trivial Damage,PA,Northbend,1,NO,7150,1300,5200,Volkswagen,Jetta,2003,N
58,640474,01/08/2010,IN,500/1000,2000,1192.04,0,MALE,Associate,craft-repair,,own-child,,19/01/2015,Single Vehicle Collision,Front Collision,Total Loss,SC,Northbrook,1,YES,55800,11160,33480,Dodge,RAM,2004,N
34,153298,23/03/2009,OH,100/300,500,990.11,0,MALE,Masters,sales,,other-relative,,10/01/2015,Parked Car,?,Trivial Damage,NY,Riverwood,1,?,5830,1060,3710,Dodge,RAM,2015,N
41,334749,29/07/1996,OH,100/300,2000,1422.21,0,FEMALE,Associate,handlers-cleaners,,unmarried,,16/01/2015,Single Vehicle Collision,Side Collision,Major Damage,WV,Riverwood,1,YES,85900,17180,51540,Suburu,Forrestor,2005,Y
29,221283,23/08/1994,OH,500/1000,500,914.85,0,MALE,Associate,prof-specialty,,other-relative,,12/02/2015,Parked Car,?,Minor Damage,OH,Columbus,1,NO,7110,790,4740,Accura,MDX,2005,N
43,961496,05/01/1992,IL,250/500,500,1123.84,0,MALE,PhD,prof-specialty,,other-relative,,23/01/2015,Multi-vehicle Collision,Side Collision,Total Loss,WV,Columbus,3,NO,36960,6720,26880,Chevrolet,Tahoe,2007,N
39,804751,11/09/1997,OH,250/500,2000,838.02,0,FEMALE,College,tech-support,,own-child,,13/02/2015,Multi-vehicle Collision,Rear Collision,Minor Damage,VA,Northbrook,3,?,64400,6440,51520,Dodge,Neon,1997,N
43,369226,10/02/2002,OH,250/500,500,1300.68,0,MALE,PhD,adm-clerical,,unmarried,,27/01/2015,Parked Car,?,Minor Damage,NC,Northbend,1,NO,1920,480,1440,Chevrolet,Tahoe,2011,N
22,691115,28/01/1993,IN,500/1000,500,1173.21,0,MALE,JD,farming-fishing,,not-in-family,,14/02/2015,Single Vehicle Collision,Rear Collision,Major Damage,SC,Northbend,1,YES,86130,15660,62640,Suburu,Legacy,2009,Y
32,713172,23/10/1996,IL,250/500,1000,985.97,5000000,FEMALE,College,protective-serv,,other-relative,,01/02/2015,Single Vehicle Collision,Side Collision,Major Damage,VA,Northbrook,1,?,82170,14940,59760,Chevrolet,Silverado,1995,Y
41,621756,21/04/1997,IN,100/300,1000,1129.23,0,FEMALE,College,farming-fishing,,own-child,,23/02/2015,Single Vehicle Collision,Front Collision,Major Damage,WV,Hillsdale,1,?,50300,10060,35210,Suburu,Legacy,1999,Y
31,615116,09/11/2008,IN,250/500,500,1194.83,0,FEMALE,MD,prof-specialty,,husband,,20/01/2015,Single Vehicle Collision,Side Collision,Major Damage,SC,Riverwood,1,NO,44200,4420,30940,Suburu,Forrestor,1997,N
43,947598,20/06/2002,IN,100/300,1000,1114.29,0,FEMALE,High School,transport-moving,,other-relative,,08/01/2015,Single Vehicle Collision,Side Collision,Major Damage,VA,Northbrook,1,?,66660,6060,54540,Toyota,Highlander,2006,N
26,658002,21/10/2005,OH,250/500,2000,1509.04,0,FEMALE,Associate,prof-specialty,,husband,,23/02/2015,Single Vehicle Collision,Front Collision,Total Loss,SC,Riverwood,1,YES,78320,7120,56960,Saab,92x,2007,N
34,374545,28/08/2005,IN,250/500,500,664.86,0,FEMALE,PhD,craft-repair,,wife,,04/02/2015,Single Vehicle Collision,Rear Collision,Total Loss,WV,Columbus,1,?,105040,16160,72720,Dodge,RAM,1999,N
43,805806,16/01/2013,IN,250/500,1000,1267.4,6000000,MALE,JD,adm-clerical,,husband,,09/02/2015,Single Vehicle Collision,Side Collision,Minor Damage,NY,Hillsdale,1,NO,50700,5070,40560,Accura,RSX,2006,N
45,235097,28/04/1992,IL,100/300,1000,1119.23,0,FEMALE,MD,exec-managerial,,unmarried,,18/02/2015,Multi-vehicle Collision,Front Collision,Total Loss,WV,Northbend,3,NO,51210,11380,34140,Jeep,Wrangler,2015,N
48,290971,10/10/2005,OH,100/300,500,1698.51,0,MALE,JD,other-service,,unmarried,,10/02/2015,Multi-vehicle Collision,Rear Collision,Total Loss,SC,Hillsdale,3,NO,51840,8640,34560,Volkswagen,Jetta,2001,N
33,180286,08/02/2009,IL,500/1000,1000,1422.78,0,FEMALE,High School,exec-managerial,,husband,,20/01/2015,Multi-vehicle Collision,Front Collision,Total Loss,NC,Riverwood,3,?,52800,5280,42240,Nissan,Pathfinder,2006,N
42,662088,06/03/2005,OH,500/1000,500,1212.75,0,FEMALE,College,prof-specialty,,own-child,,27/01/2015,Single Vehicle Collision,Front Collision,Minor Damage,WV,Springfield,1,?,55200,9200,32200,Honda,Civic,1998,N
